employee_id,rank,location,nationality,manager,department,grade_level,contract_type,flight_type,performance_flag,tenure_years,engage_sentiment_score,absence_days_past_6_months,engage_sentiment,nps_valid_from,sentiment_valid_from,crewnps
e01a57e8-4244-4f40-b27c-2611670294d1,Cabin Crew,Jeddah,INDIA,Manager 16,Inflight,G1,Part-time,Mixed,High Performer,0.9,2.78,2,neutral,2024-06-01,2024-10-20,35.38
e01a57e8-4244-4f40-b27c-2611670294d1,Cabin Crew,Abu Dhabi,INDIA,Manager 9,Operations,G3,Part-time,Mixed,High Performer,1.0,1.4,0,unfavorable,2023-12-15,2024-11-15,30.0
33f2c17e-fb9f-4903-b4b4-2c2b65d119a1,Cabin Crew,Riyadh,CANADA,Manager 16,Ground Services,G1,Part-time,Short-haul,High Performer,0.1,2.55,2,neutral,2024-05-09,2023-09-08,40.96
33f2c17e-fb9f-4903-b4b4-2c2b65d119a1,Cabin Crew,Abu Dhabi,CANADA,Manager 19,Ground Services,G2,Contract,Mixed,Meets Expectations,4.1,1.03,1,unfavorable,2023-04-17,2024-09-13,30.0
33f2c17e-fb9f-4903-b4b4-2c2b65d119a1,Cabin Crew,Riyadh,PHILIPPINES,Manager 15,Inflight,G2,Part-time,Long-haul,High Performer,13.2,3.01,1,neutral,2024-06-28,2023-12-02,50.79
33f2c17e-fb9f-4903-b4b4-2c2b65d119a1,Cabin Manager,Riyadh,PHILIPPINES,Manager 14,Training,G1,Contract,Long-haul,High Performer,6.2,4.39,4,favorable,2023-07-19,2024-02-15,69.72
33f2c17e-fb9f-4903-b4b4-2c2b65d119a1,Cabin Crew,Jeddah,UAE,Manager 20,Training,G3,Full-time,Short-haul,High Performer,24.8,3.21,5,neutral,2023-09-21,2024-01-27,68.22
546e5640-0773-4f36-bb35-7315d01945b8,Cabin Manager,Dammam,CANADA,Manager 10,Training,G3,Part-time,Short-haul,Low Performer,12.0,3.43,1,neutral,2024-02-13,2024-05-06,39.29
546e5640-0773-4f36-bb35-7315d01945b8,Cabin Crew,Dammam,USA,Manager 12,Training,G3,Part-time,Short-haul,Meets Expectations,3.4,1.12,3,unfavorable,2023-06-01,2024-12-11,30.0
03a18a25-b84c-45f5-826b-d4e05ef10562,Cabin Crew,Riyadh,UAE,Manager 1,Operations,G1,Contract,Long-haul,High Performer,3.3,4.44,0,favorable,2024-08-31,2023-07-19,69.01
03a18a25-b84c-45f5-826b-d4e05ef10562,Cabin Manager,Jeddah,UK,Manager 17,Ground Services,G3,Part-time,Short-haul,Meets Expectations,4.9,2.54,0,neutral,2023-05-22,2023-09-15,48.16
03646134-6247-4834-ac50-897cceb1b5b3,Cabin Crew,Abu Dhabi,INDIA,Manager 9,Training,G3,Part-time,Mixed,Meets Expectations,0.6,4.9,2,favorable,2023-12-28,2024-10-17,61.84
03646134-6247-4834-ac50-897cceb1b5b3,Cabin Crew,Abu Dhabi,INDIA,Manager 19,Operations,G3,Contract,Mixed,Meets Expectations,4.7,1.48,2,unfavorable,2024-12-20,2023-04-19,30.0
03646134-6247-4834-ac50-897cceb1b5b3,Cabin Crew,Riyadh,PHILIPPINES,Manager 18,Ground Services,G3,Contract,Long-haul,High Performer,3.1,4.78,1,favorable,2024-01-13,2024-01-12,75.91
03646134-6247-4834-ac50-897cceb1b5b3,Cabin Crew,Dammam,USA,Manager 7,Inflight,G2,Contract,Mixed,Meets Expectations,5.1,3.54,2,favorable,2024-11-27,2023-04-16,55.54
03646134-6247-4834-ac50-897cceb1b5b3,Cabin Manager,Jeddah,CANADA,Manager 9,Inflight,G1,Full-time,Short-haul,High Performer,4.2,1.21,1,unfavorable,2023-06-10,2024-05-14,30.0
f4f5f57b-47c6-417a-a044-65d2c3adb759,Cabin Crew,Dammam,CANADA,Manager 12,Operations,G1,Contract,Mixed,Meets Expectations,1.9,4.89,3,favorable,2024-02-07,2024-05-04,61.29
f4f5f57b-47c6-417a-a044-65d2c3adb759,Cabin Manager,Abu Dhabi,PHILIPPINES,Manager 7,Ground Services,G3,Part-time,Short-haul,Meets Expectations,4.7,1.06,3,unfavorable,2024-12-15,2023-12-03,30.0
123ede03-b704-46a5-9a79-7661744cae8d,Cabin Manager,Dammam,UK,Manager 14,Training,G1,Full-time,Mixed,Meets Expectations,2.3,3.92,1,favorable,2024-07-08,2024-11-17,61.05
123ede03-b704-46a5-9a79-7661744cae8d,Cabin Crew,Abu Dhabi,UAE,Manager 15,Ground Services,G1,Contract,Long-haul,Meets Expectations,1.1,4.56,2,favorable,2024-09-13,2024-04-23,61.83
123ede03-b704-46a5-9a79-7661744cae8d,Cabin Manager,Jeddah,UAE,Manager 15,Training,G2,Full-time,Short-haul,Meets Expectations,5.6,1.7,0,unfavorable,2024-03-21,2023-06-15,30.0
123ede03-b704-46a5-9a79-7661744cae8d,Cabin Crew,Jeddah,USA,Manager 6,Operations,G1,Full-time,Mixed,Meets Expectations,1.8,2.37,2,unfavorable,2024-02-06,2023-08-15,37.38
123ede03-b704-46a5-9a79-7661744cae8d,Flight Manager,Riyadh,PHILIPPINES,Manager 14,Training,G2,Part-time,Long-haul,Meets Expectations,11.0,3.24,1,neutral,2023-08-31,2023-05-03,67.73
edeef718-ab8c-4355-a9f8-d5d9e8a1829d,Cabin Crew,Riyadh,PHILIPPINES,Manager 2,Operations,G1,Full-time,Mixed,Meets Expectations,1.1,3.72,2,favorable,2023-10-25,2023-06-03,45.44
edeef718-ab8c-4355-a9f8-d5d9e8a1829d,Cabin Crew,Dammam,UK,Manager 8,Ground Services,G2,Contract,Long-haul,Meets Expectations,4.6,4.49,4,favorable,2024-05-24,2024-08-18,62.72
edeef718-ab8c-4355-a9f8-d5d9e8a1829d,Cabin Crew,Jeddah,UAE,Manager 13,Ground Services,G2,Full-time,Mixed,Meets Expectations,4.2,4.04,6,favorable,2023-05-14,2023-04-04,50.03
edeef718-ab8c-4355-a9f8-d5d9e8a1829d,Cabin Crew,Jeddah,PHILIPPINES,Manager 6,Training,G1,Full-time,Short-haul,Low Performer,1.1,2.45,1,unfavorable,2024-09-22,2024-05-21,30.0
edeef718-ab8c-4355-a9f8-d5d9e8a1829d,Cabin Crew,Riyadh,CANADA,Manager 5,Ground Services,G2,Part-time,Short-haul,Meets Expectations,2.9,4.29,1,favorable,2023-05-01,2023-07-04,65.13
1367aaa7-c7c0-47e8-9912-d56cb970d5f9,Cabin Manager,Abu Dhabi,USA,Manager 5,Training,G2,Part-time,Short-haul,Meets Expectations,5.6,4.86,4,favorable,2023-11-14,2023-08-21,63.14
1367aaa7-c7c0-47e8-9912-d56cb970d5f9,Cabin Crew,Dammam,UAE,Manager 1,Ground Services,G1,Contract,Short-haul,High Performer,1.9,1.91,2,unfavorable,2024-02-20,2024-11-15,30.0
1367aaa7-c7c0-47e8-9912-d56cb970d5f9,Cabin Crew,Dammam,UK,Manager 9,Inflight,G2,Part-time,Short-haul,Meets Expectations,0.6,1.3,0,unfavorable,2023-10-02,2024-11-01,30.0
1367aaa7-c7c0-47e8-9912-d56cb970d5f9,Cabin Manager,Riyadh,USA,Manager 6,Training,G2,Contract,Mixed,Low Performer,4.8,2.71,3,neutral,2024-11-11,2023-10-14,42.51
1367aaa7-c7c0-47e8-9912-d56cb970d5f9,Cabin Crew,Jeddah,INDIA,Manager 20,Operations,G2,Contract,Mixed,Meets Expectations,1.3,4.53,3,favorable,2024-04-23,2023-06-08,44.38
fd492214-f6db-49be-aff2-b71566e6efbb,Flight Manager,Riyadh,CANADA,Manager 7,Inflight,G2,Part-time,Mixed,Meets Expectations,5.7,1.6,2,unfavorable,2023-06-23,2024-01-20,33.65
fd492214-f6db-49be-aff2-b71566e6efbb,Cabin Manager,Riyadh,UK,Manager 9,Operations,G2,Full-time,Mixed,Meets Expectations,9.1,4.54,3,favorable,2023-10-08,2024-05-10,64.62
7361ba33-7c64-4cba-8e2f-986ff548f176,Flight Manager,Riyadh,USA,Manager 5,Ground Services,G3,Part-time,Short-haul,Meets Expectations,0.7,4.97,1,favorable,2024-03-17,2024-06-05,71.08
7361ba33-7c64-4cba-8e2f-986ff548f176,Cabin Manager,Riyadh,PHILIPPINES,Manager 14,Inflight,G2,Full-time,Long-haul,Meets Expectations,2.9,1.22,3,unfavorable,2023-08-15,2024-02-28,30.0
7361ba33-7c64-4cba-8e2f-986ff548f176,Cabin Crew,Abu Dhabi,INDIA,Manager 5,Ground Services,G2,Full-time,Short-haul,Meets Expectations,2.9,2.98,5,neutral,2023-12-03,2023-05-06,30.0
7361ba33-7c64-4cba-8e2f-986ff548f176,Cabin Crew,Abu Dhabi,UK,Manager 8,Training,G2,Contract,Mixed,Meets Expectations,5.0,2.32,2,unfavorable,2024-10-25,2023-09-09,31.99
dadabffa-b06c-4b96-bdf7-ec1c364e3b20,Cabin Manager,Jeddah,PHILIPPINES,Manager 7,Operations,G2,Contract,Short-haul,Meets Expectations,2.0,2.57,2,neutral,2023-08-20,2024-11-06,30.0
dadabffa-b06c-4b96-bdf7-ec1c364e3b20,Cabin Crew,Riyadh,CANADA,Manager 13,Ground Services,G1,Part-time,Short-haul,Meets Expectations,2.7,2.81,3,neutral,2023-06-06,2024-03-27,30.0
dadabffa-b06c-4b96-bdf7-ec1c364e3b20,Cabin Crew,Abu Dhabi,INDIA,Manager 13,Operations,G3,Full-time,Short-haul,Meets Expectations,0.1,3.96,1,favorable,2023-07-30,2023-04-11,55.73
dadabffa-b06c-4b96-bdf7-ec1c364e3b20,Cabin Crew,Jeddah,UAE,Manager 8,Operations,G1,Part-time,Long-haul,High Performer,0.7,3.37,3,neutral,2024-07-12,2024-08-31,42.33
dadabffa-b06c-4b96-bdf7-ec1c364e3b20,Flight Manager,Riyadh,PHILIPPINES,Manager 11,Ground Services,G3,Contract,Short-haul,Meets Expectations,4.2,4.84,1,favorable,2023-10-16,2023-10-23,85.96
47553fd7-eac9-42a1-9950-20381fdf2ca3,Cabin Crew,Dammam,USA,Manager 18,Training,G2,Full-time,Short-haul,High Performer,1.2,2.33,2,unfavorable,2023-07-25,2024-09-20,34.47
47553fd7-eac9-42a1-9950-20381fdf2ca3,Cabin Crew,Abu Dhabi,UK,Manager 19,Operations,G2,Part-time,Long-haul,Meets Expectations,0.8,3.17,3,neutral,2024-08-26,2024-06-18,44.02
47553fd7-eac9-42a1-9950-20381fdf2ca3,Cabin Crew,Jeddah,INDIA,Manager 6,Ground Services,G3,Part-time,Short-haul,High Performer,2.0,4.25,4,favorable,2023-08-29,2024-04-20,62.49
be1baf06-7909-43c1-b830-11b68a5bab81,Cabin Crew,Dammam,PHILIPPINES,Manager 2,Training,G3,Contract,Short-haul,Meets Expectations,0.9,2.49,1,unfavorable,2024-09-20,2024-05-20,40.53
be1baf06-7909-43c1-b830-11b68a5bab81,Cabin Crew,Riyadh,UAE,Manager 13,Ground Services,G1,Contract,Short-haul,Meets Expectations,0.3,2.86,1,neutral,2024-03-23,2024-06-22,36.48
bcfccc01-0657-4189-be52-1595dd3744de,Cabin Crew,Riyadh,UK,Manager 11,Training,G3,Contract,Short-haul,Meets Expectations,1.7,3.74,3,favorable,2024-01-30,2023-09-16,46.65
bcfccc01-0657-4189-be52-1595dd3744de,Cabin Crew,Riyadh,UK,Manager 1,Operations,G2,Contract,Short-haul,Low Performer,0.9,4.44,2,favorable,2024-08-14,2023-09-15,48.37
bcfccc01-0657-4189-be52-1595dd3744de,Cabin Manager,Abu Dhabi,PHILIPPINES,Manager 2,Inflight,G1,Part-time,Mixed,High Performer,8.0,2.66,1,neutral,2023-08-24,2024-05-15,45.88
bcfccc01-0657-4189-be52-1595dd3744de,Cabin Crew,Jeddah,UAE,Manager 17,Ground Services,G3,Contract,Short-haul,Meets Expectations,0.3,3.13,1,neutral,2024-05-08,2023-09-18,37.2
bcfccc01-0657-4189-be52-1595dd3744de,Cabin Manager,Dammam,CANADA,Manager 8,Operations,G3,Contract,Long-haul,Meets Expectations,6.9,4.9,2,favorable,2023-05-21,2024-01-21,75.55
d1e18bae-c20d-4dab-becc-7e0d8dc5ac76,Cabin Manager,Jeddah,CANADA,Manager 2,Ground Services,G1,Part-time,Short-haul,Meets Expectations,2.4,1.17,0,unfavorable,2023-08-03,2023-11-06,30.0
d1e18bae-c20d-4dab-becc-7e0d8dc5ac76,Cabin Crew,Abu Dhabi,INDIA,Manager 6,Ground Services,G3,Part-time,Mixed,Low Performer,5.6,2.79,1,neutral,2023-09-13,2023-05-14,32.81
d1e18bae-c20d-4dab-becc-7e0d8dc5ac76,Cabin Crew,Jeddah,PHILIPPINES,Manager 5,Training,G2,Full-time,Long-haul,Meets Expectations,0.3,3.54,2,favorable,2024-09-28,2023-06-05,49.01
d1e18bae-c20d-4dab-becc-7e0d8dc5ac76,Cabin Crew,Abu Dhabi,INDIA,Manager 16,Ground Services,G1,Part-time,Long-haul,Meets Expectations,12.7,1.03,0,unfavorable,2024-06-03,2023-09-12,30.0
d1e18bae-c20d-4dab-becc-7e0d8dc5ac76,Cabin Manager,Riyadh,CANADA,Manager 8,Training,G3,Full-time,Short-haul,Meets Expectations,7.3,3.39,4,neutral,2024-09-14,2024-05-10,36.97
89ee3e21-86ef-4689-bebb-6fda833d8412,Cabin Crew,Dammam,UK,Manager 19,Operations,G2,Contract,Mixed,Meets Expectations,0.8,1.22,2,unfavorable,2024-03-02,2024-12-10,30.0
89ee3e21-86ef-4689-bebb-6fda833d8412,Cabin Crew,Riyadh,INDIA,Manager 16,Ground Services,G3,Full-time,Short-haul,High Performer,1.2,4.43,2,favorable,2024-10-19,2023-10-30,61.89
89ee3e21-86ef-4689-bebb-6fda833d8412,Cabin Crew,Jeddah,UAE,Manager 13,Operations,G1,Full-time,Mixed,High Performer,5.2,4.23,0,favorable,2023-04-28,2023-09-20,66.33
22a33f7e-3a36-44f4-9007-81daeca7689e,Cabin Crew,Riyadh,USA,Manager 20,Inflight,G3,Contract,Mixed,Meets Expectations,12.7,1.13,0,unfavorable,2023-10-19,2024-04-28,30.0
22a33f7e-3a36-44f4-9007-81daeca7689e,Cabin Crew,Dammam,CANADA,Manager 7,Operations,G3,Contract,Short-haul,Meets Expectations,3.0,1.2,1,unfavorable,2024-11-05,2024-12-02,30.0
22a33f7e-3a36-44f4-9007-81daeca7689e,Cabin Crew,Riyadh,CANADA,Manager 16,Ground Services,G3,Contract,Mixed,Meets Expectations,3.3,4.01,1,favorable,2023-06-18,2023-07-17,55.28
22a33f7e-3a36-44f4-9007-81daeca7689e,Cabin Manager,Dammam,UAE,Manager 16,Inflight,G2,Full-time,Short-haul,Meets Expectations,1.4,2.48,1,unfavorable,2024-02-14,2023-12-12,34.12
1f47d6a1-d1d2-41a7-9788-463955f158a8,Cabin Crew,Dammam,INDIA,Manager 12,Training,G2,Part-time,Mixed,High Performer,2.4,3.3,1,neutral,2023-07-07,2023-10-07,45.93
1f47d6a1-d1d2-41a7-9788-463955f158a8,Cabin Crew,Riyadh,PHILIPPINES,Manager 14,Inflight,G3,Part-time,Long-haul,Meets Expectations,1.7,2.08,5,unfavorable,2023-06-01,2023-09-06,30.0
1f47d6a1-d1d2-41a7-9788-463955f158a8,Cabin Crew,Abu Dhabi,UK,Manager 18,Ground Services,G3,Part-time,Short-haul,Meets Expectations,2.2,1.69,4,unfavorable,2024-02-03,2024-02-14,30.0
1f47d6a1-d1d2-41a7-9788-463955f158a8,Cabin Manager,Jeddah,USA,Manager 18,Ground Services,G1,Contract,Mixed,Meets Expectations,0.1,2.18,0,unfavorable,2023-11-05,2024-03-04,30.0
cf8d43da-7803-459c-a427-1cecb75db489,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 16,Operations,G3,Contract,Long-haul,High Performer,0.2,1.99,3,unfavorable,2023-12-16,2023-09-01,34.36
cf8d43da-7803-459c-a427-1cecb75db489,Cabin Manager,Abu Dhabi,PHILIPPINES,Manager 20,Training,G1,Part-time,Long-haul,High Performer,5.7,2.79,2,neutral,2023-07-03,2024-05-15,45.7
cf8d43da-7803-459c-a427-1cecb75db489,Cabin Crew,Riyadh,UAE,Manager 16,Ground Services,G2,Contract,Long-haul,High Performer,5.7,3.99,2,favorable,2024-05-19,2023-10-29,61.6
cf8d43da-7803-459c-a427-1cecb75db489,Cabin Crew,Jeddah,INDIA,Manager 13,Ground Services,G3,Full-time,Long-haul,Meets Expectations,2.0,3.22,4,neutral,2023-08-02,2023-05-13,38.31
db7c85b2-37b3-4b05-9c71-6cd667f9b7b9,Cabin Crew,Jeddah,CANADA,Manager 9,Training,G1,Full-time,Short-haul,Meets Expectations,10.8,3.44,1,neutral,2024-08-08,2023-05-28,58.74
db7c85b2-37b3-4b05-9c71-6cd667f9b7b9,Cabin Crew,Abu Dhabi,CANADA,Manager 9,Training,G2,Contract,Mixed,High Performer,1.5,2.88,4,neutral,2024-01-15,2023-08-23,47.9
db7c85b2-37b3-4b05-9c71-6cd667f9b7b9,Cabin Crew,Riyadh,UAE,Manager 13,Operations,G1,Part-time,Long-haul,Meets Expectations,2.5,2.3,3,unfavorable,2023-12-30,2024-09-02,33.69
db7c85b2-37b3-4b05-9c71-6cd667f9b7b9,Cabin Crew,Jeddah,INDIA,Manager 4,Inflight,G2,Part-time,Mixed,Meets Expectations,6.6,1.57,4,unfavorable,2023-11-12,2024-10-23,30.0
db7c85b2-37b3-4b05-9c71-6cd667f9b7b9,Cabin Manager,Abu Dhabi,UAE,Manager 9,Training,G3,Full-time,Mixed,Meets Expectations,6.8,2.42,1,unfavorable,2023-06-28,2023-06-25,44.0
01fee8cd-1095-4bba-a4b0-2bb56a109345,Cabin Crew,Jeddah,CANADA,Manager 15,Ground Services,G1,Contract,Mixed,Meets Expectations,9.9,3.66,2,favorable,2024-08-20,2024-02-10,51.62
01fee8cd-1095-4bba-a4b0-2bb56a109345,Cabin Crew,Riyadh,PHILIPPINES,Manager 14,Training,G3,Part-time,Short-haul,Meets Expectations,0.1,3.94,3,favorable,2023-08-31,2024-11-16,43.93
01fee8cd-1095-4bba-a4b0-2bb56a109345,Cabin Crew,Riyadh,UK,Manager 19,Ground Services,G1,Part-time,Short-haul,High Performer,1.0,2.88,1,neutral,2024-01-26,2024-08-28,48.78
01fee8cd-1095-4bba-a4b0-2bb56a109345,Cabin Crew,Riyadh,INDIA,Manager 12,Operations,G2,Contract,Long-haul,Low Performer,5.1,3.58,1,favorable,2024-04-03,2024-04-09,54.82
01fee8cd-1095-4bba-a4b0-2bb56a109345,Cabin Crew,Jeddah,USA,Manager 6,Inflight,G1,Contract,Mixed,High Performer,2.1,1.84,1,unfavorable,2024-03-03,2023-12-10,30.02
10bdd715-3dbc-4f40-b30b-08f09d747073,Cabin Crew,Dammam,USA,Manager 3,Operations,G1,Part-time,Short-haul,High Performer,0.2,4.44,2,favorable,2023-07-17,2023-11-25,73.17
10bdd715-3dbc-4f40-b30b-08f09d747073,Cabin Crew,Jeddah,PHILIPPINES,Manager 20,Training,G3,Contract,Short-haul,High Performer,4.4,4.46,0,favorable,2023-11-30,2024-07-06,61.38
10bdd715-3dbc-4f40-b30b-08f09d747073,Cabin Crew,Dammam,UAE,Manager 16,Ground Services,G3,Contract,Short-haul,Meets Expectations,2.5,2.28,5,unfavorable,2023-08-15,2024-01-20,30.0
10bdd715-3dbc-4f40-b30b-08f09d747073,Cabin Crew,Riyadh,UAE,Manager 20,Training,G3,Contract,Long-haul,Meets Expectations,2.3,3.19,3,neutral,2024-11-13,2024-08-21,34.92
10bdd715-3dbc-4f40-b30b-08f09d747073,Cabin Crew,Abu Dhabi,CANADA,Manager 17,Training,G2,Part-time,Short-haul,High Performer,1.5,3.43,2,neutral,2023-07-25,2024-01-08,44.68
ea0c0d0e-1924-428c-abfb-6e4e2457a53c,Cabin Crew,Dammam,PHILIPPINES,Manager 16,Training,G3,Full-time,Mixed,Meets Expectations,0.0,2.89,2,neutral,2024-08-02,2024-02-01,36.27
ea0c0d0e-1924-428c-abfb-6e4e2457a53c,Cabin Crew,Riyadh,CANADA,Manager 6,Training,G1,Contract,Short-haul,Meets Expectations,1.0,4.64,2,favorable,2024-02-08,2023-07-15,71.9
f76d7d6c-2c94-4f3f-bc18-cc9adca59b14,Flight Manager,Riyadh,CANADA,Manager 8,Inflight,G2,Part-time,Short-haul,Meets Expectations,3.2,3.96,1,favorable,2023-06-27,2023-09-04,73.27
f76d7d6c-2c94-4f3f-bc18-cc9adca59b14,Cabin Crew,Dammam,USA,Manager 19,Ground Services,G3,Full-time,Long-haul,Low Performer,1.6,3.69,1,favorable,2024-11-11,2024-01-13,53.99
f76d7d6c-2c94-4f3f-bc18-cc9adca59b14,Cabin Crew,Abu Dhabi,CANADA,Manager 2,Training,G1,Part-time,Mixed,Meets Expectations,10.4,3.08,0,neutral,2023-09-20,2024-02-08,52.03
0720cd48-9350-4695-98dd-c9ab8d4f5f8e,Cabin Crew,Riyadh,CANADA,Manager 14,Ground Services,G1,Part-time,Short-haul,Meets Expectations,0.8,1.34,4,unfavorable,2023-12-24,2024-07-27,30.0
0720cd48-9350-4695-98dd-c9ab8d4f5f8e,Cabin Manager,Dammam,USA,Manager 12,Inflight,G2,Part-time,Mixed,Meets Expectations,10.4,1.43,1,unfavorable,2024-01-08,2023-12-24,30.0
0720cd48-9350-4695-98dd-c9ab8d4f5f8e,Cabin Manager,Abu Dhabi,UAE,Manager 17,Ground Services,G1,Full-time,Mixed,Low Performer,2.6,2.2,4,unfavorable,2024-07-02,2024-08-11,30.0
0720cd48-9350-4695-98dd-c9ab8d4f5f8e,Cabin Crew,Abu Dhabi,INDIA,Manager 15,Ground Services,G3,Part-time,Short-haul,High Performer,1.6,1.85,0,unfavorable,2024-09-30,2023-12-14,41.13
0720cd48-9350-4695-98dd-c9ab8d4f5f8e,Flight Manager,Riyadh,UK,Manager 18,Inflight,G1,Full-time,Long-haul,Meets Expectations,1.8,4.81,2,favorable,2024-04-05,2023-11-19,63.72
ae2885ef-34e9-4d98-8e43-e3b99fc1bfed,Cabin Crew,Jeddah,CANADA,Manager 16,Training,G3,Contract,Mixed,Meets Expectations,2.0,2.64,1,neutral,2023-07-28,2023-11-04,35.39
ae2885ef-34e9-4d98-8e43-e3b99fc1bfed,Cabin Crew,Jeddah,INDIA,Manager 13,Ground Services,G3,Full-time,Short-haul,High Performer,3.5,4.51,3,favorable,2023-07-30,2023-08-31,64.24
ae2885ef-34e9-4d98-8e43-e3b99fc1bfed,Cabin Manager,Riyadh,USA,Manager 17,Operations,G2,Part-time,Mixed,Meets Expectations,2.2,4.27,3,favorable,2023-06-22,2024-09-24,60.18
8390997c-239a-4930-8c9d-b452ff495136,Cabin Manager,Abu Dhabi,INDIA,Manager 8,Ground Services,G1,Full-time,Mixed,High Performer,5.2,4.25,1,favorable,2023-11-19,2023-05-03,68.26
8390997c-239a-4930-8c9d-b452ff495136,Cabin Crew,Riyadh,UK,Manager 1,Training,G2,Part-time,Mixed,Meets Expectations,2.8,1.86,3,unfavorable,2023-05-19,2024-04-21,30.0
8390997c-239a-4930-8c9d-b452ff495136,Cabin Crew,Dammam,INDIA,Manager 3,Operations,G2,Contract,Short-haul,High Performer,5.6,2.79,1,neutral,2024-04-03,2023-04-10,31.32
71f56233-0a66-42b5-8eea-9603c2b18b1b,Cabin Crew,Jeddah,INDIA,Manager 16,Training,G2,Full-time,Mixed,Meets Expectations,4.6,2.27,1,unfavorable,2023-06-04,2024-10-23,31.53
71f56233-0a66-42b5-8eea-9603c2b18b1b,Cabin Crew,Dammam,INDIA,Manager 2,Ground Services,G3,Contract,Mixed,Meets Expectations,1.4,4.88,2,favorable,2024-05-07,2023-05-01,61.36
71f56233-0a66-42b5-8eea-9603c2b18b1b,Cabin Manager,Riyadh,INDIA,Manager 15,Inflight,G3,Full-time,Long-haul,Meets Expectations,8.4,4.51,2,favorable,2024-09-01,2023-07-25,65.08
71f56233-0a66-42b5-8eea-9603c2b18b1b,Cabin Crew,Riyadh,PHILIPPINES,Manager 1,Training,G3,Part-time,Short-haul,Meets Expectations,8.0,2.0,3,unfavorable,2024-02-21,2024-03-14,30.0
c381adc0-6caf-4f09-b3d5-4bdd41e7f1c3,Cabin Crew,Abu Dhabi,CANADA,Manager 9,Training,G3,Full-time,Short-haul,Meets Expectations,22.5,2.25,2,unfavorable,2024-08-24,2024-02-14,42.33
c381adc0-6caf-4f09-b3d5-4bdd41e7f1c3,Cabin Crew,Abu Dhabi,USA,Manager 16,Inflight,G1,Contract,Mixed,High Performer,1.0,3.12,4,neutral,2023-05-13,2024-06-05,34.12
b12c192a-8ca1-4dce-8657-7652cac970c1,Cabin Crew,Abu Dhabi,UK,Manager 4,Ground Services,G1,Full-time,Long-haul,Meets Expectations,9.4,2.11,0,unfavorable,2024-11-08,2023-12-23,35.79
b12c192a-8ca1-4dce-8657-7652cac970c1,Cabin Crew,Dammam,USA,Manager 12,Training,G3,Contract,Mixed,High Performer,10.3,4.3,2,favorable,2024-06-18,2024-04-08,77.88
b12c192a-8ca1-4dce-8657-7652cac970c1,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 1,Ground Services,G3,Contract,Mixed,Meets Expectations,5.1,4.28,0,favorable,2024-08-07,2023-07-09,75.75
b12c192a-8ca1-4dce-8657-7652cac970c1,Flight Manager,Riyadh,PHILIPPINES,Manager 1,Ground Services,G1,Part-time,Short-haul,Meets Expectations,3.5,3.9,1,favorable,2023-12-13,2023-12-08,72.8
b12c192a-8ca1-4dce-8657-7652cac970c1,Cabin Manager,Abu Dhabi,PHILIPPINES,Manager 7,Ground Services,G2,Full-time,Long-haul,High Performer,15.8,3.76,2,favorable,2024-08-06,2023-04-23,52.14
4261a191-63df-4384-a777-51e5bfb74c65,Cabin Crew,Jeddah,CANADA,Manager 18,Inflight,G2,Contract,Mixed,High Performer,18.0,3.19,2,neutral,2024-07-16,2024-07-31,54.72
4261a191-63df-4384-a777-51e5bfb74c65,Cabin Manager,Abu Dhabi,PHILIPPINES,Manager 15,Ground Services,G3,Part-time,Short-haul,Meets Expectations,5.1,2.39,2,unfavorable,2023-09-19,2023-05-27,30.0
4261a191-63df-4384-a777-51e5bfb74c65,Cabin Manager,Dammam,INDIA,Manager 13,Ground Services,G2,Part-time,Mixed,High Performer,2.2,4.35,2,favorable,2023-04-23,2024-05-14,64.14
4261a191-63df-4384-a777-51e5bfb74c65,Cabin Manager,Jeddah,USA,Manager 16,Operations,G3,Part-time,Mixed,Meets Expectations,8.5,4.44,5,favorable,2023-12-24,2024-12-24,65.22
9945a283-21b1-482a-991f-11bf9ad7a3d0,Cabin Crew,Jeddah,UAE,Manager 7,Operations,G3,Contract,Long-haul,Low Performer,0.5,1.2,2,unfavorable,2024-12-01,2023-08-27,30.0
9945a283-21b1-482a-991f-11bf9ad7a3d0,Cabin Crew,Jeddah,UK,Manager 16,Operations,G3,Full-time,Long-haul,Meets Expectations,1.7,2.59,3,neutral,2024-06-21,2023-07-20,30.0
9945a283-21b1-482a-991f-11bf9ad7a3d0,Cabin Crew,Dammam,PHILIPPINES,Manager 13,Training,G1,Contract,Long-haul,High Performer,21.2,1.11,1,unfavorable,2024-04-18,2024-06-22,38.23
9945a283-21b1-482a-991f-11bf9ad7a3d0,Cabin Crew,Riyadh,USA,Manager 14,Training,G2,Part-time,Mixed,High Performer,8.4,4.36,2,favorable,2023-05-14,2023-04-02,69.31
e4170634-e567-46a5-b473-b72cd587068a,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 17,Operations,G1,Contract,Long-haul,Meets Expectations,14.0,1.71,1,unfavorable,2024-02-08,2024-09-04,34.97
e4170634-e567-46a5-b473-b72cd587068a,Cabin Crew,Jeddah,CANADA,Manager 12,Inflight,G2,Contract,Short-haul,High Performer,4.5,3.7,1,favorable,2023-12-07,2023-09-23,63.56
